epoch,train_loss,train_accuracy,test_loss,test_accuracy
41,0.8090975509712623,69.97805566198753,0.8104460637244855,71.078294789635
42,0.6883248001295544,74.40523877529695,0.8724002259449498,69.96377821120089
43,0.5955073779921014,77.98948065066703,0.8453625083542149,71.30119810532182
44,0.569624890856092,79.01006652965968,0.8545592619927562,71.41264976316523
45,0.5549113117345196,79.29917447490334,0.8555177611636956,71.56589579269992
46,0.5502258316761603,79.42457069211746,0.861434464023463,71.64948453608247
47,0.5482976334921829,79.71716186561706,0.8625223153293597,71.63555307885204
48,0.5503784172091644,79.65794698526595,0.8647028748070477,71.62162162162163
49,0.5496052224572987,79.786826430736,0.8647228920799089,71.6634159933129
50,0.5508087911396637,79.76244383294437,0.8634393444359468,71.6634159933129
51,0.4564126113749726,82.69569506094554,0.4285469744753025,83.75827581349486
52,0.3966650595651924,85.09124216162897,0.4159356582157842,84.54711931257924
53,0.3252241104746788,87.58542943704643,0.4081611187299,85.49091421326948
54,0.3090231455080736,88.17727048545058,0.4112876179417792,85.65995210593042
55,0.2907189839928817,89.11082928204044,0.4114829775898797,85.77264403437104
56,0.2940996844132601,88.7867258507715,0.4118893150712661,85.64586561487533
57,0.2884016778456493,89.08264637497358,0.4146606076303198,85.6740385969855
58,0.2921922345845107,88.97696047347284,0.4120516635696215,85.71629807015073
59,0.2848124245176432,89.35742971887551,0.4148561271481207,85.63177912382025
60,0.2883162000318858,89.14958077925738,0.4120711122405073,85.73038456120581
61,0.5019579672459829,82.12044658137071,0.4483720179535642,84.41981747066492
62,0.3993265954376899,85.54315051748024,0.4287126679804108,85.52803129074316
63,0.3031276124620609,89.43036427349034,0.4061661389775963,87.0599739243807
64,0.2723469810179074,90.31048814277564,0.4156153825186569,86.76662320730118
65,0.2722764718704499,90.56311629044087,0.4092207178262394,87.09256844850066
66,0.2600805805619646,91.10096976611524,0.4124506972384552,87.15775749674054
67,0.2610869887582423,90.99502892999756,0.4127496975119508,87.15775749674054
68,0.2639888490524721,91.0520739955994,0.4112786118333436,87.02737940026076
69,0.2586685601498014,90.93798386439572,0.4103302848648885,87.22294654498045
70,0.2578056000568934,90.79944584793417,0.4120157707813329,87.0599739243807
71,0.4894491979048491,82.7479423029908,0.3588704500233172,87.5037147102526
72,0.4375908990017826,84.25556189389617,0.3610400473124847,87.69687964338782
73,0.2664724367900206,90.522369815011,0.2284164076930139,92.82317979197624
74,0.2162858424258978,92.29891614375356,0.2240845669550292,93.15007429420506
75,0.175381814167292,93.97767093146444,0.2199814232552985,93.25408618127786
76,0.1794393427659074,93.65169912802544,0.2185943217306827,93.35809806835069
77,0.1848105876351375,93.77393855431504,0.2184899428759001,93.44725111441308
78,0.1737095127877873,94.07546247249611,0.2173658703340672,93.37295690936106
79,0.1772504466005408,94.0510145872382,0.2181178341928026,93.41753343239228
80,0.1745472694282702,94.0184174068943,0.2170404048175699,93.34323922734026
